Ref_Date,GEO,Geographical classification,STA,Vector,Coordinate,Value
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth crime severity index,v88133388,55.7,..
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth crime severity index,v88133389,55.8,..
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth violent crime severity index,v88133390,55.9,..
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth violent crime severity index,v88133391,55.1,..
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Youth non-violent crime severity index,v88133392,55.11,..
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,0
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,..
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,..
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in youth non-violent crime severity index,v88133393,55.12,..
1998,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,0
1999,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,0
2000,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,0
2001,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,0
2002,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,0
2003,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,48.64
2004,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,48.42
2005,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,51.28
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,56.2
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,59.74
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,59.95
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,66.27
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,64.97
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,61.99
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,57.18
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,58.32
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Weighted clearance rate (number),v66461172,55.13,55.67
1998,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
1999,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
2000,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
2001,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
2002,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
2003,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0
2004,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,-0.45
2005,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,5.91
2006,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,9.59
2007,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,6.3
2008,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,0.35
2009,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,10.54
2010,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,-1.96
2011,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,-4.59
2012,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,-7.76
2013,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,1.99
2014,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Percent change in weighted clearance rate,v66461173,55.14,-4.54
1998,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,0
1999,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,0
2000,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,0
2001,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,0
2002,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,0
2003,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,57.11
2004,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,65.44
2005,"Yellowknife, Northwest Territories, Royal Canadian Mounted Police, rural",61774,Violent weighted clearance rate (number),v66461174,55.15,70.44
